"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
17 Sep 2023 01:15:29.000,263.173,2.378,2216.399890
17 Sep 2023 01:15:34.000,262.299,2.515,2202.694209
17 Sep 2023 01:15:39.000,261.415,2.648,2189.459953
17 Sep 2023 01:15:44.000,260.519,2.776,2176.706054
17 Sep 2023 01:15:49.000,259.612,2.901,2164.441315
17 Sep 2023 01:15:54.000,258.695,3.021,2152.674394
17 Sep 2023 01:15:59.000,257.768,3.137,2141.413781
17 Sep 2023 01:16:04.000,256.831,3.248,2130.667769
17 Sep 2023 01:16:09.000,255.885,3.354,2120.444439
17 Sep 2023 01:16:14.000,254.929,3.454,2110.751611
17 Sep 2023 01:16:19.000,253.964,3.550,2101.596852
17 Sep 2023 01:16:24.000,252.991,3.640,2092.987420
17 Sep 2023 01:16:29.000,252.009,3.725,2084.930258
17 Sep 2023 01:16:34.000,251.020,3.804,2077.431961
17 Sep 2023 01:16:39.000,250.024,3.878,2070.498747
17 Sep 2023 01:16:44.000,249.021,3.945,2064.136451
17 Sep 2023 01:16:49.000,248.013,4.006,2058.350478
17 Sep 2023 01:16:54.000,246.998,4.061,2053.145801
17 Sep 2023 01:16:59.000,245.978,4.110,2048.526936
17 Sep 2023 01:17:04.000,244.954,4.152,2044.497909
17 Sep 2023 01:17:09.000,243.926,4.188,2041.062266
17 Sep 2023 01:17:14.000,242.895,4.218,2038.223031
17 Sep 2023 01:17:19.000,241.861,4.241,2035.982711
17 Sep 2023 01:17:24.000,240.825,4.257,2034.343279
17 Sep 2023 01:17:29.000,239.788,4.266,2033.306155
17 Sep 2023 01:17:34.000,238.750,4.269,2032.872223
17 Sep 2023 01:17:39.000,237.712,4.265,2033.041806
17 Sep 2023 01:17:44.000,236.674,4.254,2033.814671
17 Sep 2023 01:17:49.000,235.637,4.237,2035.190032
17 Sep 2023 01:17:54.000,234.603,4.213,2037.166558
17 Sep 2023 01:17:59.000,233.570,4.182,2039.742362
17 Sep 2023 01:18:04.000,232.541,4.145,2042.915027
17 Sep 2023 01:18:09.000,231.515,4.101,2046.681609
17 Sep 2023 01:18:14.000,230.493,4.051,2051.038648
17 Sep 2023 01:18:19.000,229.477,3.995,2055.982188
17 Sep 2023 01:18:24.000,228.465,3.933,2061.507786
17 Sep 2023 01:18:29.000,227.460,3.864,2067.610539
17 Sep 2023 01:18:34.000,226.461,3.790,2074.285098
17 Sep 2023 01:18:39.000,225.469,3.709,2081.525692
17 Sep 2023 01:18:44.000,224.484,3.623,2089.326143
17 Sep 2023 01:18:49.000,223.507,3.532,2097.679906
17 Sep 2023 01:18:54.000,222.539,3.435,2106.580075
17 Sep 2023 01:18:59.000,221.579,3.332,2116.019419
17 Sep 2023 01:19:04.000,220.628,3.225,2125.990404
17 Sep 2023 01:19:09.000,219.686,3.113,2136.485320
17 Sep 2023 01:19:14.000,218.755,2.996,2147.495911
17 Sep 2023 01:19:19.000,217.833,2.875,2159.013984
17 Sep 2023 01:19:24.000,216.922,2.749,2171.031050
17 Sep 2023 01:19:29.000,216.021,2.619,2183.538442
17 Sep 2023 01:19:34.000,215.131,2.485,2196.527346
17 Sep 2023 01:19:39.000,214.252,2.348,2209.988820
17 Sep 2023 01:19:44.000,213.384,2.206,2223.913811
17 Sep 2023 01:19:49.000,212.527,2.061,2238.293191
17 Sep 2023 01:19:54.000,211.681,1.913,2253.117767
17 Sep 2023 01:19:59.000,210.847,1.761,2268.378303
17 Sep 2023 01:20:04.000,210.025,1.607,2284.065543
17 Sep 2023 01:20:09.000,209.214,1.449,2300.170227
17 Sep 2023 01:20:14.000,208.415,1.289,2316.683109
17 Sep 2023 01:20:19.000,207.628,1.127,2333.594967
17 Sep 2023 01:20:24.000,206.852,0.961,2350.896628
17 Sep 2023 01:20:29.000,206.088,0.794,2368.578973
17 Sep 2023 01:20:34.000,205.335,0.625,2386.632956
17 Sep 2023 01:20:39.000,204.594,0.453,2405.049609
17 Sep 2023 01:20:44.000,203.865,0.280,2423.820059
17 Sep 2023 01:20:49.000,203.147,0.105,2442.935535
17 Sep 2023 01:20:51.971,202.725,0.000,2454.455435
17 Sep 2023 14:49:25.963,190.021,0.000,2452.746584
17 Sep 2023 14:49:30.000,189.688,0.221,2428.437099
17 Sep 2023 14:49:35.000,189.267,0.497,2398.430770
17 Sep 2023 14:49:40.000,188.834,0.775,2368.546401
17 Sep 2023 14:49:45.000,188.391,1.056,2338.789596
17 Sep 2023 14:49:50.000,187.935,1.339,2309.166214
17 Sep 2023 14:49:55.000,187.468,1.625,2279.682379
17 Sep 2023 14:50:00.000,186.988,1.913,2250.344495
17 Sep 2023 14:50:05.000,186.495,2.204,2221.159261
17 Sep 2023 14:50:10.000,185.989,2.498,2192.133684
17 Sep 2023 14:50:15.000,185.468,2.795,2163.275099
17 Sep 2023 14:50:20.000,184.933,3.094,2134.591181
17 Sep 2023 14:50:25.000,184.383,3.396,2106.089963
17 Sep 2023 14:50:30.000,183.817,3.701,2077.779857
17 Sep 2023 14:50:35.000,183.235,4.009,2049.669669
17 Sep 2023 14:50:40.000,182.637,4.319,2021.768619
17 Sep 2023 14:50:45.000,182.021,4.633,1994.086364
17 Sep 2023 14:50:50.000,181.386,4.949,1966.633012
17 Sep 2023 14:50:55.000,180.733,5.268,1939.419146
17 Sep 2023 14:51:00.000,180.061,5.590,1912.455849
17 Sep 2023 14:51:05.000,179.368,5.914,1885.754718
17 Sep 2023 14:51:10.000,178.655,6.241,1859.327890
17 Sep 2023 14:51:15.000,177.920,6.571,1833.188064
17 Sep 2023 14:51:20.000,177.162,6.903,1807.348518
17 Sep 2023 14:51:25.000,176.382,7.237,1781.823135
17 Sep 2023 14:51:30.000,175.577,7.574,1756.626420
17 Sep 2023 14:51:35.000,174.747,7.913,1731.773517
17 Sep 2023 14:51:40.000,173.892,8.253,1707.280232
17 Sep 2023 14:51:45.000,173.011,8.595,1683.163046
17 Sep 2023 14:51:50.000,172.101,8.939,1659.439123
17 Sep 2023 14:51:55.000,171.164,9.284,1636.126328
17 Sep 2023 14:52:00.000,170.198,9.629,1613.243231
17 Sep 2023 14:52:05.000,169.202,9.975,1590.809109
17 Sep 2023 14:52:10.000,168.175,10.320,1568.843942
17 Sep 2023 14:52:15.000,167.117,10.666,1547.368407
17 Sep 2023 14:52:20.000,166.026,11.010,1526.403862
17 Sep 2023 14:52:25.000,164.903,11.352,1505.972327
17 Sep 2023 14:52:30.000,163.746,11.692,1486.096446
17 Sep 2023 14:52:35.000,162.555,12.029,1466.799453
17 Sep 2023 14:52:40.000,161.330,12.363,1448.105117
17 Sep 2023 14:52:45.000,160.069,12.692,1430.037685
17 Sep 2023 14:52:50.000,158.774,13.016,1412.621803
17 Sep 2023 14:52:55.000,157.442,13.333,1395.882431
17 Sep 2023 14:53:00.000,156.076,13.643,1379.844741
17 Sep 2023 14:53:05.000,154.674,13.944,1364.534008
17 Sep 2023 14:53:10.000,153.237,14.236,1349.975476
17 Sep 2023 14:53:15.000,151.766,14.518,1336.194219
17 Sep 2023 14:53:20.000,150.261,14.788,1323.214990
17 Sep 2023 14:53:25.000,148.723,15.045,1311.062045
17 Sep 2023 14:53:30.000,147.153,15.288,1299.758982
17 Sep 2023 14:53:35.000,145.553,15.515,1289.328541
17 Sep 2023 14:53:40.000,143.925,15.726,1279.792426
17 Sep 2023 14:53:45.000,142.270,15.920,1271.171100
17 Sep 2023 14:53:50.000,140.590,16.094,1263.483599
17 Sep 2023 14:53:55.000,138.888,16.250,1256.747347
17 Sep 2023 14:54:00.000,137.166,16.384,1250.977963
17 Sep 2023 14:54:05.000,135.427,16.497,1246.189103
17 Sep 2023 14:54:10.000,133.675,16.588,1242.392300
17 Sep 2023 14:54:15.000,131.911,16.656,1239.596840
17 Sep 2023 14:54:20.000,130.140,16.701,1237.809646
17 Sep 2023 14:54:25.000,128.365,16.722,1237.035192
17 Sep 2023 14:54:30.000,126.589,16.720,1237.275482
17 Sep 2023 14:54:35.000,124.815,16.694,1238.529942
17 Sep 2023 14:54:40.000,123.047,16.644,1240.795520
17 Sep 2023 14:54:45.000,121.288,16.572,1244.066688
17 Sep 2023 14:54:50.000,119.541,16.477,1248.335488
17 Sep 2023 14:54:55.000,117.809,16.360,1253.591668
17 Sep 2023 14:55:00.000,116.096,16.222,1259.822761
17 Sep 2023 14:55:05.000,114.403,16.063,1267.014260
17 Sep 2023 14:55:10.000,112.734,15.885,1275.149753
17 Sep 2023 14:55:15.000,111.090,15.689,1284.211118
17 Sep 2023 14:55:20.000,109.474,15.476,1294.178696
17 Sep 2023 14:55:25.000,107.888,15.246,1305.031478
17 Sep 2023 14:55:30.000,106.332,15.002,1316.747319
17 Sep 2023 14:55:35.000,104.809,14.744,1329.303102
17 Sep 2023 14:55:40.000,103.319,14.473,1342.674948
17 Sep 2023 14:55:45.000,101.863,14.191,1356.838396
17 Sep 2023 14:55:50.000,100.442,13.898,1371.768559
17 Sep 2023 14:55:55.000,99.056,13.597,1387.440301
17 Sep 2023 14:56:00.000,97.705,13.288,1403.828377
17 Sep 2023 14:56:05.000,96.391,12.971,1420.907579
17 Sep 2023 14:56:10.000,95.111,12.649,1438.652837
17 Sep 2023 14:56:15.000,93.867,12.321,1457.039351
17 Sep 2023 14:56:20.000,92.658,11.989,1476.042670
17 Sep 2023 14:56:25.000,91.483,11.654,1495.638772
17 Sep 2023 14:56:30.000,90.342,11.315,1515.804152
17 Sep 2023 14:56:35.000,89.235,10.975,1536.515848
17 Sep 2023 14:56:40.000,88.160,10.633,1557.751517
17 Sep 2023 14:56:45.000,87.118,10.290,1579.489450
17 Sep 2023 14:56:50.000,86.106,9.947,1601.708609
17 Sep 2023 14:56:55.000,85.125,9.604,1624.388651
17 Sep 2023 14:57:00.000,84.174,9.261,1647.509919
17 Sep 2023 14:57:05.000,83.251,8.919,1671.053474
17 Sep 2023 14:57:10.000,82.356,8.578,1695.001080
17 Sep 2023 14:57:15.000,81.489,8.238,1719.335190
17 Sep 2023 14:57:20.000,80.647,7.900,1744.038970
17 Sep 2023 14:57:25.000,79.831,7.564,1769.096254
17 Sep 2023 14:57:30.000,79.040,7.230,1794.491547
17 Sep 2023 14:57:35.000,78.272,6.898,1820.209998
17 Sep 2023 14:57:40.000,77.528,6.569,1846.237400
17 Sep 2023 14:57:45.000,76.805,6.242,1872.560156
17 Sep 2023 14:57:50.000,76.104,5.917,1899.165251
17 Sep 2023 14:57:55.000,75.424,5.595,1926.040255
17 Sep 2023 14:58:00.000,74.764,5.276,1953.173282
17 Sep 2023 14:58:05.000,74.123,4.959,1980.552977
17 Sep 2023 14:58:10.000,73.500,4.645,2008.168492
17 Sep 2023 14:58:15.000,72.895,4.334,2036.009461
17 Sep 2023 14:58:20.000,72.308,4.026,2064.065994
17 Sep 2023 14:58:25.000,71.737,3.720,2092.328638
17 Sep 2023 14:58:30.000,71.183,3.417,2120.788361
17 Sep 2023 14:58:35.000,70.644,3.117,2149.436551
17 Sep 2023 14:58:40.000,70.119,2.820,2178.264964
17 Sep 2023 14:58:45.000,69.610,2.525,2207.265740
17 Sep 2023 14:58:50.000,69.114,2.233,2236.431366
17 Sep 2023 14:58:55.000,68.631,1.944,2265.754654
17 Sep 2023 14:59:00.000,68.162,1.657,2295.228745
17 Sep 2023 14:59:05.000,67.704,1.373,2324.847080
17 Sep 2023 14:59:10.000,67.259,1.092,2354.603384
17 Sep 2023 14:59:15.000,66.826,0.812,2384.491662
17 Sep 2023 14:59:20.000,66.404,0.536,2414.506169
17 Sep 2023 14:59:25.000,65.992,0.261,2444.641412
17 Sep 2023 14:59:29.803,65.607,0.000,2473.699338
17 Sep 2023 16:25:57.207,240.083,0.000,2460.232124
17 Sep 2023 16:26:02.000,240.212,0.295,2427.792808
17 Sep 2023 16:26:07.000,240.349,0.607,2393.963428
17 Sep 2023 16:26:12.000,240.490,0.923,2360.147088
17 Sep 2023 16:26:17.000,240.635,1.244,2326.345341
17 Sep 2023 16:26:22.000,240.784,1.569,2292.559805
17 Sep 2023 16:26:27.000,240.937,1.900,2258.792180
17 Sep 2023 16:26:32.000,241.095,2.236,2225.044262
17 Sep 2023 16:26:37.000,241.257,2.577,2191.317935
17 Sep 2023 16:26:42.000,241.424,2.925,2157.615183
17 Sep 2023 16:26:47.000,241.596,3.278,2123.938099
17 Sep 2023 16:26:52.000,241.773,3.638,2090.288901
17 Sep 2023 16:26:57.000,241.956,4.004,2056.669925
17 Sep 2023 16:27:02.000,242.144,4.378,2023.083649
17 Sep 2023 16:27:07.000,242.339,4.758,1989.532697
17 Sep 2023 16:27:12.000,242.541,5.146,1956.019850
17 Sep 2023 16:27:17.000,242.749,5.543,1922.548073
17 Sep 2023 16:27:22.000,242.965,5.947,1889.120512
17 Sep 2023 16:27:27.000,243.188,6.361,1855.740519
17 Sep 2023 16:27:32.000,243.419,6.784,1822.411669
17 Sep 2023 16:27:37.000,243.659,7.216,1789.137780
17 Sep 2023 16:27:42.000,243.908,7.659,1755.922934
17 Sep 2023 16:27:47.000,244.167,8.113,1722.771502
17 Sep 2023 16:27:52.000,244.436,8.578,1689.688171
17 Sep 2023 16:27:57.000,244.716,9.056,1656.677969
17 Sep 2023 16:28:02.000,245.008,9.546,1623.746311
17 Sep 2023 16:28:07.000,245.312,10.049,1590.899021
17 Sep 2023 16:28:12.000,245.629,10.567,1558.142373
17 Sep 2023 16:28:17.000,245.961,11.101,1525.483148
17 Sep 2023 16:28:22.000,246.308,11.650,1492.928679
17 Sep 2023 16:28:27.000,246.671,12.216,1460.486904
17 Sep 2023 16:28:32.000,247.051,12.800,1428.166434
17 Sep 2023 16:28:37.000,247.451,13.403,1395.976619
17 Sep 2023 16:28:42.000,247.871,14.026,1363.927635
17 Sep 2023 16:28:47.000,248.312,14.671,1332.030559
17 Sep 2023 16:28:52.000,248.778,15.339,1300.297486
17 Sep 2023 16:28:57.000,249.269,16.032,1268.741630
17 Sep 2023 16:29:02.000,249.788,16.750,1237.377445
17 Sep 2023 16:29:07.000,250.338,17.495,1206.220783
17 Sep 2023 16:29:12.000,250.920,18.270,1175.289034
17 Sep 2023 16:29:17.000,251.539,19.076,1144.601307
17 Sep 2023 16:29:22.000,252.198,19.916,1114.178645
17 Sep 2023 16:29:27.000,252.900,20.790,1084.044226
17 Sep 2023 16:29:32.000,253.650,21.702,1054.223620
17 Sep 2023 16:29:37.000,254.453,22.654,1024.745067
17 Sep 2023 16:29:42.000,255.314,23.647,995.639783
17 Sep 2023 16:29:47.000,256.240,24.685,966.942297
17 Sep 2023 16:29:52.000,257.238,25.769,938.690811
17 Sep 2023 16:29:57.000,258.317,26.903,910.927621
17 Sep 2023 16:30:02.000,259.485,28.087,883.699521
17 Sep 2023 16:30:07.000,260.754,29.324,857.058268
17 Sep 2023 16:30:12.000,262.136,30.615,831.061041
17 Sep 2023 16:30:17.000,263.646,31.961,805.770893
17 Sep 2023 16:30:22.000,265.299,33.362,781.257191
17 Sep 2023 16:30:27.000,267.115,34.816,757.595973
17 Sep 2023 16:30:32.000,269.115,36.319,734.870228
17 Sep 2023 16:30:37.000,271.323,37.867,713.170001
17 Sep 2023 16:30:42.000,273.767,39.451,692.592265
17 Sep 2023 16:30:47.000,276.476,41.059,673.240494
17 Sep 2023 16:30:52.000,279.481,42.675,655.223823
17 Sep 2023 16:30:57.000,282.818,44.278,638.655704
17 Sep 2023 16:31:02.000,286.515,45.840,623.652010
17 Sep 2023 16:31:07.000,290.602,47.328,610.328482
17 Sep 2023 16:31:12.000,295.094,48.705,598.797594
17 Sep 2023 16:31:17.000,299.994,49.926,589.164859
17 Sep 2023 16:31:22.000,305.278,50.946,581.524809
17 Sep 2023 16:31:27.000,310.895,51.723,575.956876
17 Sep 2023 16:31:32.000,316.764,52.219,572.521565
17 Sep 2023 16:31:37.000,322.773,52.410,571.257445
17 Sep 2023 16:31:42.000,328.794,52.285,572.178800
17 Sep 2023 16:31:47.000,334.698,51.851,575.275013
17 Sep 2023 16:31:52.000,340.371,51.131,580.511110
17 Sep 2023 16:31:57.000,345.723,50.159,587.829674
17 Sep 2023 16:32:02.000,350.699,48.979,597.153853
17 Sep 2023 16:32:07.000,355.269,47.635,608.391092
17 Sep 2023 16:32:12.000,359.432,46.171,621.437221
17 Sep 2023 16:32:17.000,3.202,44.627,636.180520
17 Sep 2023 16:32:22.000,6.605,43.036,652.505468
17 Sep 2023 16:32:27.000,9.672,41.426,670.295979
17 Sep 2023 16:32:32.000,12.435,39.821,689.438040
17 Sep 2023 16:32:37.000,14.928,38.238,709.821711
17 Sep 2023 16:32:42.000,17.179,36.688,731.342547
17 Sep 2023 16:32:47.000,19.218,35.180,753.902505
17 Sep 2023 16:32:52.000,21.068,33.722,777.410436
17 Sep 2023 16:32:57.000,22.752,32.315,801.782245
17 Sep 2023 16:33:02.000,24.288,30.963,826.940819
17 Sep 2023 16:33:07.000,25.695,29.665,852.815772
17 Sep 2023 16:33:12.000,26.985,28.422,879.343096
17 Sep 2023 16:33:17.000,28.173,27.231,906.465006
17 Sep 2023 16:33:22.000,29.270,26.091,934.128374
17 Sep 2023 16:33:27.000,30.284,25.001,962.285940
17 Sep 2023 16:33:32.000,31.225,23.957,990.894741
17 Sep 2023 16:33:37.000,32.099,22.958,1019.915962
17 Sep 2023 16:33:42.000,32.914,22.001,1049.314532
17 Sep 2023 16:33:47.000,33.676,21.085,1079.058747
17 Sep 2023 16:33:52.000,34.389,20.205,1109.119928
17 Sep 2023 16:33:57.000,35.057,19.362,1139.472104
17 Sep 2023 16:34:02.000,35.685,18.551,1170.091750
17 Sep 2023 16:34:07.000,36.277,17.772,1200.957511
17 Sep 2023 16:34:12.000,36.834,17.023,1232.049991
17 Sep 2023 16:34:17.000,37.361,16.301,1263.351543
17 Sep 2023 16:34:22.000,37.860,15.606,1294.846098
17 Sep 2023 16:34:27.000,38.333,14.935,1326.518990
17 Sep 2023 16:34:32.000,38.781,14.287,1358.356828
17 Sep 2023 16:34:37.000,39.208,13.661,1390.347352
17 Sep 2023 16:34:42.000,39.613,13.055,1422.479335
17 Sep 2023 16:34:47.000,40.000,12.469,1454.742475
17 Sep 2023 16:34:52.000,40.369,11.900,1487.127295
17 Sep 2023 16:34:57.000,40.722,11.349,1519.625081
17 Sep 2023 16:35:02.000,41.059,10.814,1552.227797
17 Sep 2023 16:35:07.000,41.382,10.294,1584.928025
17 Sep 2023 16:35:12.000,41.692,9.789,1617.718905
17 Sep 2023 16:35:17.000,41.989,9.297,1650.594087
17 Sep 2023 16:35:22.000,42.274,8.818,1683.547682
17 Sep 2023 16:35:27.000,42.548,8.351,1716.574222
17 Sep 2023 16:35:32.000,42.812,7.896,1749.668624
17 Sep 2023 16:35:37.000,43.067,7.452,1782.826151
17 Sep 2023 16:35:42.000,43.312,7.018,1816.042391
17 Sep 2023 16:35:47.000,43.548,6.594,1849.313220
17 Sep 2023 16:35:52.000,43.777,6.180,1882.634785
17 Sep 2023 16:35:57.000,43.997,5.774,1916.003478
17 Sep 2023 16:36:02.000,44.211,5.377,1949.415916
17 Sep 2023 16:36:07.000,44.417,4.988,1982.868925
17 Sep 2023 16:36:12.000,44.617,4.607,2016.359520
17 Sep 2023 16:36:17.000,44.811,4.233,2049.884897
17 Sep 2023 16:36:22.000,44.999,3.866,2083.442409
17 Sep 2023 16:36:27.000,45.182,3.506,2117.029563
17 Sep 2023 16:36:32.000,45.359,3.152,2150.644001
17 Sep 2023 16:36:37.000,45.531,2.804,2184.283494
17 Sep 2023 16:36:42.000,45.698,2.462,2217.945938
17 Sep 2023 16:36:47.000,45.861,2.125,2251.629332
17 Sep 2023 16:36:52.000,46.020,1.794,2285.331782
17 Sep 2023 16:36:57.000,46.174,1.468,2319.051485
17 Sep 2023 16:37:02.000,46.324,1.147,2352.786728
17 Sep 2023 16:37:07.000,46.471,0.831,2386.535887
17 Sep 2023 16:37:12.000,46.614,0.519,2420.297405
17 Sep 2023 16:37:17.000,46.753,0.211,2454.069799
17 Sep 2023 16:37:20.471,46.848,0.000,2477.518208
17 Sep 2023 18:04:51.723,282.622,0.000,2470.838348
17 Sep 2023 18:04:56.000,283.033,0.220,2446.596201
17 Sep 2023 18:05:01.000,283.523,0.478,2418.393095
17 Sep 2023 18:05:06.000,284.024,0.738,2390.339780
17 Sep 2023 18:05:11.000,284.537,1.000,2362.442380
17 Sep 2023 18:05:16.000,285.061,1.263,2334.707251
17 Sep 2023 18:05:21.000,285.598,1.528,2307.141013
17 Sep 2023 18:05:26.000,286.148,1.795,2279.750561
17 Sep 2023 18:05:31.000,286.711,2.064,2252.543063
17 Sep 2023 18:05:36.000,287.287,2.334,2225.525981
17 Sep 2023 18:05:41.000,287.877,2.606,2198.707081
17 Sep 2023 18:05:46.000,288.482,2.880,2172.094445
17 Sep 2023 18:05:51.000,289.102,3.155,2145.696481
17 Sep 2023 18:05:56.000,289.737,3.432,2119.521942
17 Sep 2023 18:06:01.000,290.387,3.710,2093.579921
17 Sep 2023 18:06:06.000,291.055,3.990,2067.879887
17 Sep 2023 18:06:11.000,291.738,4.272,2042.431685
17 Sep 2023 18:06:16.000,292.439,4.555,2017.245537
17 Sep 2023 18:06:21.000,293.158,4.839,1992.332080
17 Sep 2023 18:06:26.000,293.895,5.124,1967.702350
17 Sep 2023 18:06:31.000,294.651,5.410,1943.367809
17 Sep 2023 18:06:36.000,295.427,5.697,1919.340350
17 Sep 2023 18:06:41.000,296.222,5.985,1895.632306
17 Sep 2023 18:06:46.000,297.038,6.273,1872.256456
17 Sep 2023 18:06:51.000,297.875,6.562,1849.226036
17 Sep 2023 18:06:56.000,298.733,6.852,1826.554736
17 Sep 2023 18:07:01.000,299.614,7.141,1804.256713
17 Sep 2023 18:07:06.000,300.516,7.430,1782.346573
17 Sep 2023 18:07:11.000,301.443,7.718,1760.839394
17 Sep 2023 18:07:16.000,302.392,8.006,1739.750698
17 Sep 2023 18:07:21.000,303.366,8.292,1719.096452
17 Sep 2023 18:07:26.000,304.364,8.577,1698.893056
17 Sep 2023 18:07:31.000,305.387,8.860,1679.157328
17 Sep 2023 18:07:36.000,306.435,9.141,1659.906471
17 Sep 2023 18:07:41.000,307.509,9.419,1641.158065
17 Sep 2023 18:07:46.000,308.608,9.694,1622.930017
17 Sep 2023 18:07:51.000,309.734,9.965,1605.240537
17 Sep 2023 18:07:56.000,310.886,10.232,1588.108087
17 Sep 2023 18:08:01.000,312.064,10.494,1571.551335
17 Sep 2023 18:08:06.000,313.268,10.751,1555.589097
17 Sep 2023 18:08:11.000,314.499,11.001,1540.240269
17 Sep 2023 18:08:16.000,315.756,11.245,1525.523764
17 Sep 2023 18:08:21.000,317.038,11.482,1511.458429
17 Sep 2023 18:08:26.000,318.346,11.710,1498.062964
17 Sep 2023 18:08:31.000,319.678,11.930,1485.355836
17 Sep 2023 18:08:36.000,321.035,12.141,1473.355170
17 Sep 2023 18:08:41.000,322.415,12.341,1462.078661
17 Sep 2023 18:08:46.000,323.818,12.530,1451.543464
17 Sep 2023 18:08:51.000,325.242,12.708,1441.766086
17 Sep 2023 18:08:56.000,326.687,12.874,1432.762274
17 Sep 2023 18:09:01.000,328.151,13.026,1424.546908
17 Sep 2023 18:09:06.000,329.632,13.165,1417.133888
17 Sep 2023 18:09:11.000,331.130,13.290,1410.536033
17 Sep 2023 18:09:16.000,332.642,13.400,1404.764967
17 Sep 2023 18:09:21.000,334.167,13.495,1399.831036
17 Sep 2023 18:09:26.000,335.703,13.574,1395.743211
17 Sep 2023 18:09:31.000,337.247,13.637,1392.509018
17 Sep 2023 18:09:36.000,338.799,13.684,1390.134457
17 Sep 2023 18:09:41.000,340.355,13.714,1388.623963
17 Sep 2023 18:09:46.000,341.914,13.728,1387.980352
17 Sep 2023 18:09:51.000,343.474,13.725,1388.204805
17 Sep 2023 18:09:56.000,345.032,13.705,1389.296849
17 Sep 2023 18:10:01.000,346.586,13.668,1391.254387
17 Sep 2023 18:10:06.000,348.134,13.615,1394.073641
17 Sep 2023 18:10:11.000,349.674,13.545,1397.749286
17 Sep 2023 18:10:16.000,351.205,13.460,1402.274439
17 Sep 2023 18:10:21.000,352.723,13.359,1407.640737
17 Sep 2023 18:10:26.000,354.229,13.244,1413.838409
17 Sep 2023 18:10:31.000,355.718,13.113,1420.856359
17 Sep 2023 18:10:36.000,357.191,12.969,1428.682260
17 Sep 2023 18:10:41.000,358.645,12.812,1437.302652
17 Sep 2023 18:10:46.000,0.080,12.642,1446.703052
17 Sep 2023 18:10:51.000,1.494,12.460,1456.868056
17 Sep 2023 18:10:56.000,2.885,12.267,1467.781454
17 Sep 2023 18:11:01.000,4.254,12.063,1479.426338
17 Sep 2023 18:11:06.000,5.598,11.849,1491.785214
17 Sep 2023 18:11:11.000,6.919,11.627,1504.840106
17 Sep 2023 18:11:16.000,8.214,11.396,1518.572662
17 Sep 2023 18:11:21.000,9.483,11.157,1532.964248
17 Sep 2023 18:11:26.000,10.727,10.911,1547.996045
17 Sep 2023 18:11:31.000,11.945,10.659,1563.649134
17 Sep 2023 18:11:36.000,13.136,10.401,1579.904575
17 Sep 2023 18:11:41.000,14.301,10.138,1596.743486
17 Sep 2023 18:11:46.000,15.440,9.870,1614.147100
17 Sep 2023 18:11:51.000,16.553,9.599,1632.096834
17 Sep 2023 18:11:56.000,17.640,9.324,1650.574338
17 Sep 2023 18:12:01.000,18.701,9.045,1669.561543
17 Sep 2023 18:12:06.000,19.737,8.765,1689.040697
17 Sep 2023 18:12:11.000,20.748,8.482,1708.994406
17 Sep 2023 18:12:16.000,21.735,8.198,1729.405656
17 Sep 2023 18:12:21.000,22.697,7.912,1750.257842
17 Sep 2023 18:12:26.000,23.635,7.625,1771.534785
17 Sep 2023 18:12:31.000,24.550,7.338,1793.220743
17 Sep 2023 18:12:36.000,25.442,7.050,1815.300426
17 Sep 2023 18:12:41.000,26.312,6.762,1837.758999
17 Sep 2023 18:12:46.000,27.161,6.474,1860.582093
17 Sep 2023 18:12:51.000,27.988,6.186,1883.755792
17 Sep 2023 18:12:56.000,28.794,5.899,1907.266649
17 Sep 2023 18:13:01.000,29.580,5.613,1931.101668
17 Sep 2023 18:13:06.000,30.347,5.327,1955.248307
17 Sep 2023 18:13:11.000,31.095,5.043,1979.694467
17 Sep 2023 18:13:16.000,31.824,4.759,2004.428483
17 Sep 2023 18:13:21.000,32.535,4.477,2029.439121
17 Sep 2023 18:13:26.000,33.228,4.196,2054.715556
17 Sep 2023 18:13:31.000,33.905,3.916,2080.247379
17 Sep 2023 18:13:36.000,34.565,3.638,2106.024565
17 Sep 2023 18:13:41.000,35.209,3.361,2132.037478
17 Sep 2023 18:13:46.000,35.837,3.086,2158.276847
17 Sep 2023 18:13:51.000,36.451,2.812,2184.733763
17 Sep 2023 18:13:56.000,37.050,2.541,2211.399661
17 Sep 2023 18:14:01.000,37.635,2.270,2238.266311
17 Sep 2023 18:14:06.000,38.206,2.002,2265.325801
17 Sep 2023 18:14:11.000,38.764,1.735,2292.570528
17 Sep 2023 18:14:16.000,39.309,1.470,2319.993194
17 Sep 2023 18:14:21.000,39.841,1.206,2347.586779
17 Sep 2023 18:14:26.000,40.362,0.944,2375.344541
17 Sep 2023 18:14:31.000,40.870,0.684,2403.260001
17 Sep 2023 18:14:36.000,41.368,0.426,2431.326929
17 Sep 2023 18:14:41.000,41.854,0.170,2459.539346
17 Sep 2023 18:14:44.322,42.171,0.000,2478.363944
17 Sep 2023 19:44:06.352,311.385,0.000,2477.130511
17 Sep 2023 19:44:11.000,311.913,0.214,2453.386908
17 Sep 2023 19:44:16.000,312.492,0.446,2428.040832
17 Sep 2023 19:44:21.000,313.082,0.678,2402.902592
17 Sep 2023 19:44:26.000,313.684,0.910,2377.979503
